country,year,co2_ttl,co2_per_cap,prot_area_perc,gdp,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
DEU,2000,832100.972,10.1216515265783,37.4901526276,1900221116639.03,5.4,0.149728863238068,82210000.0,0.0950242761366863,60095510.0
DJI,1991,399.703,0.687198804761012,0.00256941273697,462422016.630202,120.5,3.3835687881332,581641.0,4.43482682704191,444955.365
DJI,1992,414.371,0.697081440085324,0.00257010488929,478058323.587723,118.7,2.17613201905936,594437.0,3.21645349514796,459499.801
DJI,1993,429.039,0.710877928998201,0.00257079233086,466048487.476264,117.2,1.51876378678991,603534.0,2.54837391201631,471360.054
DJI,1994,429.039,0.69965053268082,0.00257147372489,491689239.995148,115.3,1.59197545355445,613219.0,2.61109255417326,483829.791
DJI,1995,429.039,0.684778392975994,0.0025721371457,497723980.076454,114.2,2.14856993380558,626537.0,3.15740572823966,499349.989
DJI,1996,436.373,0.677141491603485,0.00257277926507,494004667.075295,112.2,2.81645813179782,644434.0,3.7157896990937,518253.8228
DJI,1997,440.04,0.660963868089612,0.00257340016999,502675561.681628,110.5,3.25493228221321,665755.0,4.14624791313053,540193.607
DJI,1998,410.704,0.596138996138996,0.00257399975975,514267889.435014,108.9,3.4232449500607,688940.0,4.30668627865627,563966.284
DJI,1999,443.707,0.623557948376344,0.00257399975975,536080169.085534,107.1,3.23238279142752,711573.0,4.10808773079624,587616.9834
DJI,2000,403.37,0.551104613829191,0.00257399975975,551230861.856505,105.6,2.82068685659019,731930.0,3.68878972807547,609697.69
DMA,1991,58.672,0.828209254397109,21.3739461333,180437033.850404,17.6,-0.118503484326726,70842.0,0.382455276616456,48200.8968
DMA,1992,58.672,0.826808714523266,21.3739134895,191759261.798594,17.5,0.169247734400717,70962.0,0.667709402750101,48523.8156
DMA,1993,62.339,0.875781458535283,21.3738810677,200418509.053074,17.3,0.308140637646464,71181.0,0.804129984130964,48915.5832
DMA,1994,69.673,0.976496145760336,21.3738488677,215459267.305963,17.1,0.23714150493458,71350.0,0.730682933519209,49274.31
DMA,1995,80.674,1.13045793397231,21.3738169027,224037021.228549,16.8,0.0196196589611702,71364.0,0.510737214052426,49526.616
DMA,1996,73.34,1.03028770510227,21.3737851596,236444440.268685,16.3,-0.252546644877105,71184.0,0.236170728597484,49643.7216
DMA,1997,80.674,1.13872342828106,21.3737536383,245781477.140824,16.0,-0.475956682493373,70846.0,0.0103838555697173,49648.8768
DMA,1998,77.007,1.09355429642568,21.373722339,258440730.250587,15.6,-0.604539412389243,70419.0,-0.12055270251218,49589.0598
DMA,1999,80.674,1.15243632415754,21.373722339,267740736.012269,15.2,-0.592501484098474,70003.0,-0.110845927630667,49534.1228
DMA,2000,102.676,1.47370536226892,21.6669670691,271166661.877691,14.9,-0.473958288343663,69672.0,0.00538846341739187,49536.792
DNK,1991,61433.251,11.9195287155607,4.78178766701,136693973266.63,8.3,0.272003259144814,5154000.0,0.319161966172385,4372653.6
DNK,1992,54528.29,10.5470580270793,4.84301875013,150195490465.698,7.8,0.309957609456147,5170000.0,0.357094089941045,4388296.0
DNK,1993,57337.212,11.049761418385,4.89922733695,140626629034.994,7.4,0.366831163377088,5189000.0,0.413945439459237,4406498.8
DNK,1994,61194.896,11.7569444764649,4.90794695786,153593214476.622,7.0,0.307870148704392,5205000.0,0.354962233990291,4422168.0
DNK,1995,55298.36,10.5773450650344,4.91391104434,181983614165.358,6.6,0.440909341680135,5228000.0,0.487979269173135,4443800.0
DNK,1996,68704.912,13.056805777271,4.93558269394,184435821822.133,6.2,0.648238644704559,5262000.0,0.671765329645317,4473752.4
DNK,1997,57065.854,10.799295638713,4.94536120685,170435460670.755,6.0,0.421383803424556,5284220.0,0.444904940321392,4493700.688
DNK,1998,56068.43,10.5769534050179,4.94681468518,173653295128.94,5.8,0.317046088732615,5301000.0,0.340561687919752,4509030.6
DNK,1999,50930.963,9.57508933353713,4.94817485701,173944697686.42,5.7,0.341652518392754,5319111.0,0.364580262763507,4525499.6388
DNK,2000,47252.962,8.85327271391913,4.95046254361,160082641560.787,5.6,0.342782844727252,5337344.0,0.365701208188164,4542079.744
DOM,1991,10135.588,1.38090303503108,22.1327798134413,9724379019.62036,59.5,1.99752184873127,7339826.0,2.9351414115868,4089751.0472
DOM,1992,11206.352,1.4970508116964,22.1327798134413,11277694536.9488,56.9,1.96685765596668,7485619.0,2.89576751504714,4209912.1256
DOM,1993,11939.752,1.56462234159377,22.1327798134413,12976408000.0,54.5,1.92451444510954,7631076.0,2.84487492405277,4331398.7376
DOM,1994,12676.819,1.63047329545776,22.1327798134413,14511134920.6349,52.3,1.86758544122137,7774932.0,2.77955247727621,4453481.0496
DOM,1995,16105.464,2.03446631504657,22.1327798134413,16358496124.031,50.1,1.80203497982286,7916309.0,2.70576028241701,4575626.602
DOM,1996,17546.595,2.17841097347559,22.1327798134413,18131813000.6281,48.1,1.73391523832359,8054768.0,3.31307610111643,4729759.7696
DOM,1997,18239.658,2.22689588822336,22.1327798134413,19593449903.2551,46.0,1.67253828476139,8190620.0,3.22714884378915,4884885.768
DOM,1998,18683.365,2.24433431675452,22.1327798134413,21171235997.8508,44.1,1.62349996138708,8324680.0,3.15431188465265,5041426.208
DOM,1999,18870.382,2.23102578762956,22.1327798134413,21709041189.3244,42.4,1.59075320997179,8458164.0,3.09848416409195,5200079.2272
DOM,2000,20117.162,2.3413919071151,22.1327798134413,23996656675.8335,40.6,1.56955681879988,8591967.0,3.05489248929858,5361387.408
DZA,1991,81458.738,3.14141838818753,6.30637456893,45715368143.9784,65.2,2.46501327286438,25930560.0,3.95103795127534,13712080.128
DZA,1992,82261.811,3.0974435959316,6.30637542074,48003297248.8691,62.9,2.39076573872667,26557969.0,3.85503068413142,14251006.1654
DZA,1993,82474.497,3.03550943851364,6.30779595316,49946456681.2384,60.8,2.2780000006903,27169903.0,3.72113327926903,14791295.1932
DZA,1994,86350.516,3.11160853308588,6.30905964482,42542573602.1669,58.9,2.11651212440321,27751086.0,3.53911499627753,15324149.6892
DZA,1995,94692.941,3.34703484862339,6.30905996317,41764054034.6543,57.1,1.92896481239999,28291591.0,3.33161323571407,15843290.96
DZA,1996,96566.778,3.3545442181857,6.30906026862,46941496308.2845,55.5,1.73542366520084,28786855.0,3.0834398208701,16339418.898
DZA,1997,88195.017,3.01594457898985,6.30906056977,48177861890.8881,53.9,1.57185311699076,29242917.0,2.90193922908571,16820525.8584
DZA,1998,107080.067,3.60858567187489,6.30906085801,48187780126.1819,52.0,1.46235389100036,29673694.0,2.77498068242162,17293828.8632
DZA,1999,92118.707,3.06052282118249,6.317288358,48640613515.0702,50.6,1.42313514307429,30099010.0,2.71875503959558,17770455.504
DZA,2000,87930.993,2.87978945449583,6.317288358,54790058957.3718,48.9,1.43428701550615,30533827.0,2.71333508194306,18259228.546
EAP,1991,3289803.57661822,2.02008789765012,10.8740576187217,730965988307.095,54.9163384289,1.50460955288338,1628544768.0,4.23260043319773,482334099.0264
EAP,1992,3450812.99625647,2.0900292113954,11.1650975146711,817354817725.399,53.5718366472,1.38398725309096,1651083620.0,4.04157042584148,501827971.3264
EAP,1993,3688790.23116158,2.20520532944396,11.8944516146037,881474460668.522,52.2345299369,1.31315893013341,1672764972.0,3.90315903153598,521415115.112
EAP,1994,3894961.09794064,2.29884393804734,12.0360599847304,1062645661116.34,50.7089336047,1.28816644063492,1694312969.0,3.81342127543213,541298870.045
EAP,1995,4222032.11958068,2.46112263867211,12.146142847837,1313141373479.49,48.8407032694,1.24990921910366,1715490343.0,3.71382417818991,561401758.357
EAP,1996,4424809.18193978,2.54832665419681,12.676235344576,1508347397801.56,46.9340630153,1.21646659715412,1736358710.0,3.90689173471603,583335117.2528
EAP,1997,4464694.63907421,2.54101727917968,12.9702502789497,1563338681005.87,45.0396285986,1.19165353799504,1757050090.0,3.81156718747042,605569327.175
EAP,1998,4048977.4459849,2.27846837618351,13.2230378022137,1428833247159.54,43.0985315519,1.13889627358319,1777061068.0,3.69244070473511,627929615.507
EAP,1999,4078685.15883721,2.27103634136703,13.5573029809055,1569460083746.55,41.1494849882,1.06336311904391,1795957680.0,3.55495801206575,650252249.6836
EAP,2000,4227383.15170255,2.33069395628505,14.0849018834349,1727187196873.63,39.3443402359,0.992765208142316,1813787323.0,3.42760554773089,672540331.868
ECA,1992,3885852.60760128,9.82977310061445,6.83813742601415,846992522719.01,49.9733105946,0.342137703217944,395314578.253936,0.411930222920461,248427644.897171
ECA,1993,3544417.82861649,8.94072201791942,6.98296717592914,830626608943.562,49.3484883146,0.283501617955366,396435301.479299,0.343071332314594,249279928.928357
ECA,1994,3095729.97346661,7.79826933242345,7.15068557215931,722256963663.352,48.5613663576,0.136526185239077,396976539.47335,0.203997563223865,249788453.908977
ECA,1995,3001413.43266578,7.55530522301741,7.19807470484129,769118493114.113,47.2644909604,0.0711674580073236,397259057.585378,0.134929398988362,250125491.968579
ECA,1996,2929376.06845129,7.37045131527781,7.2698362956765,774350597762.102,45.6905351023,0.0477300275381936,397448669.442962,0.0732986731238157,250308830.635336
ECA,1997,2743439.33467356,6.89854033660223,7.33320635105011,807943487850.415,43.9161494017,0.0592183057926263,397684031.811401,0.0785892674963549,250505546.511811
ECA,1998,2665719.9830227,6.70100750279719,7.37858979659261,754312220786.117,41.9279042108,0.0313823120256842,397808834.255141,0.0926890315449782,250737737.676839
ECA,1999,2654211.36225569,6.67171856177794,7.40698495196493,637560917684.092,39.8943490463,0.00537961668788967,397830234.845574,0.0814432683781092,250941946.685461
ECA,2000,2696711.29308686,6.76859004897694,7.40948833142027,709910973024.595,37.9036430096,0.147118175439715,398415515.428426,0.223280849795898,251502251.996514
ECU,1991,16486.832,1.57114739050791,21.9989857149,11348439539.9779,49.8,2.24457766794577,10493498.0,3.21984275758308,5838582.2872
ECU,1992,22302.694,2.07945078548525,22.0608431458,11996750826.4762,47.4,2.18478376759118,10725281.0,3.1506292296767,6025462.8658
ECU,1993,24187.532,2.20826532417703,22.5215496574,15063220705.4774,45.3,2.10263427186164,10953182.0,3.05924032663906,6212644.8304
ECU,1994,13637.573,1.22051224635967,23.3250286492,18581908127.48,43.2,1.99280516884306,11173647.0,2.94034691345275,6398030.2722
ECU,1995,22812.407,2.00381175959677,23.4650644838,20205685541.4211,41.2,1.86952488042099,11384506.0,2.80817248125728,6580244.468
ECU,1996,23890.505,2.06235776808746,24.936586658,21278200686.281,39.4,1.73779155961915,11584074.0,2.59912332743064,6753515.142
ECU,1997,18276.328,1.55226093415112,24.9405216037,23647336355.1552,37.5,1.62629115259908,11774005.0,2.48026730741256,6923114.94
ECU,1998,22229.354,1.85870597861832,24.9404930181,23266151902.576,35.8,1.56389972682496,11959586.0,2.4106448367348,7092034.498
ECU,1999,21272.267,1.75106501479891,24.9404928128,16681996553.8681,34.2,1.56468903234948,12148188.0,2.4043245276401,7264616.424
ECU,2000,20942.237,1.69641133920933,25.0948480591,15941641913.4676,32.7,1.6072963035639,12345023.0,2.43994058121928,7444048.869
EGY,1991,78715.822,1.35828440264737,1.94377265021,36970555121.6287,88.4,1.93238229197352,57952386.0,1.61002419564875,25128154.5696
EGY,1992,81264.387,1.37726043419291,2.0175877187,41855483504.0259,83.0,1.79898004917145,59004372.0,1.47557944390637,25501689.5784
EGY,1993,93156.468,1.55207949800687,2.01759199095,46578631212.6125,77.3,1.70733447829299,60020423.0,1.38288459923776,25856798.2284
EGY,1994,85312.755,1.39783460767133,2.01759626725,51897983715.5584,72.0,1.67147563215086,61032081.0,1.34596964839559,26207175.5814
EGY,1995,95723.368,1.54233792607963,2.0176005476,60159244485.2082,67.3,1.67634053772274,62063810.0,1.34977155143437,26563310.68
EGY,1996,102030.608,1.61644174607114,3.95772665867,67629717779.7354,62.6,1.68825169034296,63120498.0,1.5947500472523,26990324.9448
EGY,1997,108202.169,1.68540285647939,3.95773860031,78436575743.8571,58.2,1.69512269895054,64199588.0,1.60153354846003,27426063.9936
EGY,1998,122243.112,1.87175941717615,4.28104411772,84828807269.5429,54.0,1.71361366487809,65309201.0,1.61993684303941,27873966.9868
EGY,1999,125393.065,1.8868261942555,4.28688880517,90710703939.461,50.1,1.74242385291417,66457136.0,1.64865919531781,28337322.7904
EGY,2000,141326.18,2.08912761139325,4.28688880517,99838540997.321,46.5,1.77668156476959,67648419.0,1.68282890654317,28818226.494
EMU,1991,2718904.68792074,8.88084650973498,12.1596244724101,5908377409781.09,9.2604685717,0.474192441207293,306153775.424486,0.662128341293595,216697950.72116
EMU,1992,2655681.737,8.63564264129024,12.2475596241461,6512807190642.12,8.7780972365,0.448104399645615,307525663.961845,0.639032069229373,218082720.119631
EMU,1993,2587669.888,8.37793197825169,12.3927987937007,5964161927032.09,8.2825226923,0.436293542334028,308867378.57473,0.627968821145686,219452211.606289
EMU,1994,2581736.682,8.33087799873597,12.5268658792075,6309932845843.09,7.8226794569,0.334231529341935,309899710.737778,0.521003290987721,220595564.850903
EMU,1995,2647915.031,8.52326699788154,12.8433855354839,7288922296268.61,7.4174595176,0.248245556728662,310669023.0,0.431489576746657,221547411.72
EMU,1996,2703605.76,8.67826175750296,13.0784691572355,7370030156311.67,7.03213658,0.279616870588356,311537706.0,0.438737131999758,222519422.4802
EMU,1997,2661160.235,8.51958786950327,13.4510309381558,6728740394732.61,6.7076411294,0.263259947096103,312357860.0,0.422620983066622,223459836.251
EMU,1998,2712190.207,8.66430880993596,13.9156902895745,6907264692724.85,6.3716359081,0.215242542640027,313030187.0,0.374376481624324,224296417.3238
EMU,1999,2589925.093,8.25349863760623,14.172942191898,6875006599481.69,6.1414334902,0.24504123024154,313797240.021252,0.405532997077643,225206013.307311
EMU,2000,2612638.491,8.29370712552343,14.2723939145499,6262006407985.1,5.9285888776,0.387931641178568,315014558.80444,0.557037855573128,226460496.05446
ERI,1994,183.35,0.0575475124001001,4.8738437445,531688311.688312,119.6,0.17346771951544,3186063.0,1.15147062487941,523788.7572
ERI,1995,297.027,0.0924596801932948,4.87380500808,578015625.0,114.7,0.826439876938927,3212503.0,1.79497045038528,533275.498
ERI,1996,348.365,0.106761658539216,4.87376625853,693535954.190067,110.0,1.56015369891901,3263016.0,2.99558504408733,549491.8944
ERI,1997,528.048,0.158327778872179,4.87372749665,686494476.137988,105.4,2.18678336590618,3335157.0,3.60190132053049,569644.8156
ERI,1998,590.387,0.172211649977948,4.87368872411,745526149.49945,101.2,2.75342558843754,3428264.0,4.14879706582409,593775.3248
ERI,1999,619.723,0.175068681609713,4.87368872411,688921325.712043,96.9,3.20402301366296,3539885.0,4.5801915209311,621603.806
ERI,2000,608.722,0.165973929374606,4.87368872411,633600000.0,92.7,3.54367126410447,3667576.0,4.90115817321138,652828.528
ESP,1991,235080.369,6.03713673035166,7.90938914304,560395839551.641,10.4,0.265346585642195,38939050.0,0.397533287217686,29398982.75
ESP,1992,245098.613,6.27368131003193,7.94651768075,612583910450.187,9.9,0.330516538025445,39067750.0,0.462334225725097,29535219.0
ESP,1993,226954.297,5.79121642587026,7.9829262164,509818861681.266,9.3,0.311382150239012,39189400.0,0.443086085843851,29666375.8
ESP,1994,244658.573,6.22620904212882,8.28075873328,515146428393.988,8.8,0.269333033932634,39294950.0,0.400984202946226,29785572.1
ESP,1995,257229.049,6.53081090207429,8.39111139654,596750733920.47,8.3,0.234254019918597,39387000.0,0.365819248252992,29894733.0
ESP,1996,254328.452,6.44225861647519,8.5189795596,622428740312.623,7.9,0.23142153502425,39478150.0,0.336500503596832,29995498.37
ESP,1997,264460.373,6.68126169711791,8.51902447184,572637500000.0,7.5,0.26407012486654,39582400.0,0.368957546376269,30106373.44
ESP,1998,274683.969,6.91531626767637,8.54638910012,600838623454.728,7.1,0.350408262257966,39721100.0,0.454920608345588,30243645.54
ESP,1999,282384.669,7.07265693622617,8.55072266442,617879821010.015,6.8,0.51647612981514,39926250.0,0.62016141556483,30431787.75
ESP,2000,294441.765,7.31292507798685,8.55072250072,580673484429.703,6.6,0.843930997777144,40263200.0,0.945294094109123,30720821.6
EST,1992,23028.76,15.0220221787345,19.7668205138,3986615193.94678,20.5,-1.8100041643618,1533000.0,-2.12087060094443,1083217.8
EST,1993,18628.36,12.468781793842,19.7677903057,3859654597.85703,19.9,-2.57695131790516,1494000.0,-2.88878714820453,1052373.6
EST,1994,18661.363,12.7555454545455,19.7678646366,3964933826.44629,19.1,-2.09679646726383,1463000.0,-2.40960775603576,1027318.6
EST,1995,16754.523,11.659375782881,19.7679838537,4353053090.87206,18.3,-1.79315149410994,1437000.0,-2.10694436320266,1005900.0
EST,1996,18808.043,13.2825162429379,19.7681171557,4728686725.95794,17.4,-1.47216118253599,1416000.0,-1.6437368608863,989500.8
EST,1997,18613.692,13.2954942857143,19.8457357719,5051702326.92169,16.3,-1.13637586503151,1400000.0,-1.30824643154468,976640.0
EST,1998,17143.225,12.3670646371375,19.8460913798,5598168503.37718,15.1,-0.990604611946559,1386200.0,-1.16277108202015,965349.68
EST,1999,15474.74,11.2490440832488,19.8490405203,5705472609.7312,14.0,-0.76403280269949,1375649.33388818,-0.936496196984662,956351.416919064
EST,2000,15559.081,11.3610351827994,19.9329334691,5675782344.97379,13.0,-0.447094155315504,1369512.61479732,-0.619855499753285,950441.754669342
ETH,1991,2984.938,0.0597001390732126,17.710829113,13361446739.1711,179.6,3.38799479617162,49998845.0,5.43048528137572,6429851.467
ETH,1992,2966.603,0.0573475059717433,17.7108644212,14098012280.7535,174.7,3.40435462076206,51730288.0,5.40596109140902,6787013.7856
ETH,1993,5163.136,0.096503226754498,17.7108997207,8763557094.07188,170.1,3.3679528781866,53502211.0,5.33027999660055,7158595.8318
ETH,1994,3003.273,0.0543273469424082,17.7109349937,6875170145.30773,165.7,3.27072656970144,55281054.0,5.1952863412248,7540335.7656
ETH,1995,2152.529,0.0377357309712317,17.7109702227,7605674115.75156,161.3,3.13610463467432,57042197.0,5.02432340680732,7928865.383
ETH,1996,3729.339,0.0634517816590079,17.7110054076,8482883272.61888,157.0,2.99147194448018,58774378.0,4.42006766922783,8287187.298
ETH,1997,4275.722,0.0706944289416017,17.7110405749,8890826692.79282,152.8,2.86354731254047,60481739.0,4.27202130071437,8648888.677
ETH,1998,5027.457,0.0808608610157424,17.7110757158,8069437010.95367,148.5,2.7598171502458,62174171.0,4.14872836631249,9015254.795
ETH,1999,5075.128,0.079461764167002,17.7110757158,7827068144.67499,144.5,2.68914169088735,63868806.0,4.05902612670353,9388714.482
ETH,2000,5830.53,0.0889099874611716,17.7110757158,8179533779.1746,140.7,2.64076300226353,65577897.0,3.99213491893584,9771106.653
FIN,1991,54891.323,10.9476112883925,8.67357750311,125243346566.681,6.4,0.560001428133874,5014000.0,0.560001463473542,3078596.0
FIN,1992,49126.799,9.7435142800476,8.69868638696,110128749668.171,6.0,0.556882867819786,5042000.0,0.556882902962653,3095788.0
FIN,1993,51935.721,10.2518201737071,8.72291454143,87322785468.9289,5.7,0.47487225140807,5066000.0,0.474872281375543,3110524.0
FIN,1994,59412.734,11.6747364904696,8.77970497204,100561183836.084,5.4,0.452979574135309,5089000.0,0.452979602721214,3124646.0
FIN,1995,52328.09,10.2443402505873,8.78901729459,130699891067.538,5.2,0.37265903284255,5108000.0,0.372659056359716,3136312.0
FIN,1996,61385.58,11.9776741463415,8.80141416007,128222883769.091,4.9,0.33225866445025,5125000.0,0.234491038718775,3143675.0
FIN,1997,60083.795,11.6898295373295,8.80785779382,122909174206.849,4.7,0.289045257762709,5139835.0,0.19118195062636,3149690.888
FIN,1998,56988.847,11.0593531923152,8.82194402649,129670672007.121,4.5,0.255809140015031,5153000.0,0.157849964651268,3154666.6
FIN,1999,55423.038,10.7295731336418,8.83422314313,130217344981.888,4.4,0.241251285053863,5165446.68736403,0.143196054637883,3159187.19399184
FIN,2000,52141.073,10.0732383529528,8.93763099874,121715496591.118,4.3,0.207916578415458,5176197.68073052,0.10976510320512,3162656.78292635
FJI,1991,674.728,0.917670163832756,1.0680264752,1383843860.1247,28.8,0.939027924144756,735262.0,2.79666648143829,311604.0356
FJI,1992,733.4,0.985228292467987,1.06806380746,1531803060.54558,27.9,1.23462530183496,744396.0,3.05838405681303,321281.3136
FJI,1993,773.737,1.02484300929427,1.06810114338,1635426125.30808,27.1,1.41194320709258,754981.0,3.20303586374561,331738.6514
FJI,1994,828.742,1.08229716934931,1.06813848817,1825285158.11762,26.5,1.41305140795004,765725.0,3.172627596988,342432.22
FJI,1995,887.414,1.14408928757908,1.06817583349,1970347720.96992,25.8,1.28795793018373,775651.0,3.01710764118986,352921.205
FJI,1996,920.417,1.17293456333717,1.25092678407,2129266728.42585,25.1,1.16153690862393,784713.0,2.38479375218737,361438.8078
FJI,1997,759.069,0.957012727490497,1.33710957347,2093994597.21549,24.4,1.07132247720361,793165.0,2.2797963987108,369773.523
FJI,1998,729.733,0.911385875843809,1.33713638848,1656784779.545,23.8,0.943634068595317,800685.0,2.13767810578711,377763.183
FJI,1999,832.409,1.0315790647729,1.33713638848,1942170999.18765,23.2,0.776559439508604,806927.0,1.95651413262414,385226.9498
FJI,2000,861.745,1.06163100978419,1.33893875818,1684109743.49338,22.6,0.591978351181837,811718.0,1.75817232596613,392059.794
FRA,1991,427667.542,7.31619737433789,10.3955808098,1245405883036.86,8.4,0.465920768759981,58454894.0,0.681612413449316,43408604.2844
FRA,1992,397037.091,6.76255835397878,10.4120461206,1372968029739.78,8.0,0.437301724866665,58711078.0,0.652529141820897,43692784.2476
FRA,1993,389105.37,6.59996485834366,10.4299410503,1297003937919.85,7.5,0.415742510476853,58955673.0,0.63050769369666,43969140.9234
FRA,1994,369457.584,6.24140488175116,10.457504011,1368007679584.12,7.0,0.404478603859598,59194619.0,0.618783534525902,44242058.2406
FRA,1995,393289.417,6.61730308955439,11.4499684636,1572060717571.3,6.6,0.402722971577637,59433490.0,0.61656961816124,44515684.01
FRA,1996,408126.099,6.83960720608182,11.9261971391,1572775612257.98,6.3,0.398801665118706,59670985.0,0.638833784632116,44800975.538
FRA,1997,379486.829,6.33437272953054,12.279306234,1421492133063.61,6.0,0.398320896368554,59909141.0,0.637778241066843,45087619.5166
FRA,1998,409094.187,6.80001648582787,13.2602605085,1468872470535.91,5.7,0.419128120991843,60160764.0,0.658013436982928,45385280.3616
FRA,1999,371309.419,6.15241888979642,13.7263379498,1456430108672.49,5.5,0.317002955525858,60351778.0,0.555318969284374,45638014.5236
FRA,2000,365559.563,6.01623623738646,13.727926371,1326334438916.53,5.4,0.677696633364738,60762169.0,0.915446051918653,46057724.102
GAB,1991,1477.801,1.53996796685393,4.15541354603,5402937193.82076,91.7,3.23927351229665,959631.0,5.04629242186998,675196.3716
GAB,1992,2130.527,2.1492491089884,4.15541993979,5592407750.92466,90.9,3.24572808665113,991289.0,5.02067255674406,709961.1818
GAB,1993,3281.965,3.20651255311271,4.15542629972,4378645081.01769,90.3,3.20075764319506,1023531.0,4.94474648133669,745949.3928
GAB,1994,3351.638,3.17478050254474,4.15543262582,4190854791.06628,89.8,3.09522707759204,1055707.0,4.80932155468037,782701.1698
GAB,1995,3857.684,3.54786002738826,4.15543891433,4958830011.01873,89.4,2.95117062031718,1087327.0,4.63637834944962,819844.558
GAB,1996,3534.988,3.16127757184441,4.15544516901,5694067051.11915,89.0,2.80112730701676,1118215.0,4.0401045373341,853645.331
GAB,1997,3545.989,3.08772169666741,4.15545139738,5326811383.14459,88.7,2.66499376589809,1148416.0,3.88880802461595,887495.8848
GAB,1998,1631.815,1.38531719889705,5.04657666316,4483354803.71551,88.5,2.53801527862425,1177936.0,3.74703322093481,921381.5392
GAB,1999,1437.464,1.19107569879572,5.21975005724,4662985220.07471,88.0,2.42598481400213,1206862.0,3.62055995470182,955351.9592
GAB,2000,1052.429,0.851980208439585,5.22126297626,5067838984.24113,87.5,2.32692052986016,1235274.0,3.50739386385503,989454.474
GBR,1991,593808.311,10.3406073327393,22.1977827638,1055844797178.13,8.8,0.309247932319381,57424897.0,0.37686880720532,50970338.5772
GBR,1992,587453.4,10.2023148396513,22.4938843405,1091751491751.49,8.3,0.270432918783876,57580403.0,0.33800809874018,51142913.9446
GBR,1993,567523.255,9.83258632994895,22.7225082178,981097780443.911,7.9,0.239743702584497,57718614.0,0.307273249326317,51300304.1232
GBR,1994,563775.581,9.74282074826825,23.12233399,1060586164677.07,7.6,0.254586486858912,57865745.0,0.322070461976478,51465793.603
GBR,1995,564523.649,9.72997392407284,23.3578252154,1157118510336.12,7.3,0.264547416858702,58019030.0,0.331985881817656,51636936.7
GBR,1996,580680.451,9.98299637508929,23.6190225169,1219541341653.67,7.1,0.254626384215086,58166950.0,0.344473649917796,51815119.06
GBR,1997,554215.712,9.50350909096677,23.6593811339,1359027504911.59,7.0,0.257555038047551,58316955.0,0.34732165089766,51995397.078
GBR,1998,554138.705,9.47453911279404,23.6911249038,1455948989731.7,6.8,0.291404370665209,58487141.0,0.381090475331556,52193924.6284
GBR,1999,535550.682,9.12624704626421,23.7277268135,1502556220676.27,6.7,0.333405882184416,58682466.0,0.423011622946956,52415178.6312
GBR,2000,543662.086,9.23142941393196,23.9951550065,1477580571947.34,6.6,0.357300887421605,58892514.0,0.446826408172746,52649907.516
GEO,1992,15335.394,3.14669005847953,2.76228892789,3691110627.67643,44.2,0.774511050286416,4873500.0,0.336074103896569,2661905.7
GEO,1993,9952.238,2.0264783856977,2.76213672715,2701180603.9004,43.0,0.76855845063073,4911100.0,0.328190766507296,2670656.18
GEO,1994,6083.553,1.25134791015304,2.7619833988,2513870708.80177,41.7,-1.01303474624264,4861600.0,-1.45535024805959,2632070.24
GEO,1995,2302.876,0.486454583861428,2.76183002044,2693731879.97194,40.6,-2.65970907472162,4734000.0,-3.103989701842,2551626.0
GEO,1996,4066.703,0.88098243105652,3.06821058863,3094915506.09548,39.3,-2.5220318342487,4616100.0,-2.96829512599606,2476999.26
GEO,1997,4437.07,0.979139818165769,3.06805732602,3510540843.58306,37.7,-1.84751147321087,4531600.0,-2.29577520477717,2420780.72
GEO,1998,4961.451,1.10566509928019,3.6512350401,3613500141.70833,36.2,-0.982389344111834,4487300.0,-1.43267153080594,2386346.14
GEO,1999,4345.395,0.975944974733296,3.6512350401,2800024342.13492,34.7,-0.778544839439849,4452500.0,-1.23086374103171,2357153.5
GEO,2000,4536.079,1.0266570853043,3.6512350401,3057453460.84975,33.4,-0.771072946015597,4418300.0,-1.22544707117946,2328444.1
GHA,1991,4044.701,0.26581661713919,13.9953188137,6599578348.89352,118.5,2.81740972381606,15216133.0,4.82998785200255,5651271.7962
GHA,1992,4096.039,0.261629983992562,13.9953273977,6412625105.00566,116.0,2.84882108708905,15655847.0,4.82169232642085,5930434.8436
GHA,1993,4664.424,0.289616803003098,13.9953359776,5965704271.66164,113.8,2.83164953064522,16105502.0,4.76635039889429,6219944.8724
GHA,1994,5071.461,0.306342822090559,13.9953445533,5440519990.86173,112.5,2.75184595363392,16554855.0,4.64982547200237,6515990.928
GHA,1995,5427.16,0.319302912925127,13.9953531248,6457441706.32367,110.9,2.63516210433022,16996901.0,4.4977883171773,6815757.301
GHA,1996,5757.19,0.330318490070318,13.995361093,6925530171.95906,108.9,2.51164436550757,17429209.0,4.43810552380014,7125060.6392
GHA,1997,6395.248,0.358171854216547,13.9953696687,6884024595.9385,107.0,2.41501056525384,17855250.0,4.30505955899149,7438497.15
GHA,1998,6409.916,0.35063051139173,13.9953782527,7474018853.5249,104.7,2.35708677583649,18281113.0,4.21207456713214,7758504.3572
GHA,1999,6560.263,0.350522364246955,13.9953782527,7709811561.08343,101.8,2.34930110758474,18715676.0,4.17050484088051,8088915.1672
GHA,2000,6299.906,0.328710927818699,13.9953782527,4977488790.22412,99.1,2.3749804483521,19165490.0,4.16360873230421,8432815.6
